customer_id,monthly_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,avg_minutes_per_call,monthly_sms,international_minutes,roaming_voice_minutes,roaming_data_gb,monthly_recharge,tenure_months
CUST01820,0.117655,0.135687,0.165683,0.208898,0.750364,0.694444,0.077203,0.277192,0.060881,0.128066,0.813293
CUST01821,0.044806,0.059257,0.028591,0.085853,0.497944,0.111111,0.119772,0.039708,0.028158,0.061655,0.336649
CUST01822,0.010183,0.007327,0.001466,0.113492,0.274922,0.064815,0.068639,0.156532,0.006088,0.006513,0.799752
CUST01823,0.561798,0.545209,0.778564,0.010197,1,0.5,0.0034,0.000575,0.20928,0.601548,0.146636
CUST01824,0.344505,0.202856,0.304974,0.588622,0.384676,0.481481,0.796715,0.822751,0.296797,0.532802,0.619967
CUST01825,0.41798,0.321428,0.270518,0.039223,0.436041,0.222222,0.041813,0.023787,0.327238,0.523661,0.266422
CUST01826,0.049663,0.061367,0.038122,0,0.4833,0.694444,0,0.004028,0.075341,0.20508,0.045646
CUST01827,0.054676,0.04097,0.064514,0.065356,0.225555,0.12037,0.066372,0.088433,0,0.063655,0.016862
CUST01828,0.378501,0.384788,0.364356,0.319025,0.235909,0.907407,0.051637,0.196048,0.160575,0.993464,0.703487
CUST01829,0.01645,0.018932,0.020527,0.674559,0.31645,0.314815,0.899485,0.925954,0.008371,0.403677,0.284929
CUST01830,0.19442,0.210945,0.138558,0.452831,0.643457,0.592593,0.402262,0.437176,0.194821,0.154823,0.435007
CUST01831,0.396204,0.511448,0.148822,0.078487,0.856124,0.861111,0.037783,0.01362,0.302885,0.951475,0.196585
CUST01832,0.493962,0.423472,0.598219,0.230302,0.385231,0.490741,0.124306,0.284481,0.604248,0.428138,0.146655
CUST01833,0.83408,0.559803,0.425937,0.052845,0.252846,0.333333,0.005416,0.022636,0.499228,0.646067,0.798364
CUST01834,0.84207,0.949573,0.898794,0.132996,0.511811,0.546296,0.075818,0.053328,0.827987,0.477758,0.341218
CUST01835,0.112328,0.134983,0.040321,0.437522,0.367444,0.490741,0.128084,0.1878,0.121763,0.300622,0.151096
CUST01836,0.487852,0.581373,0.442066,0.122811,0.293819,0.416667,0.178587,0.167274,0.702419,0.61317,0.513993
CUST01837,0.056712,0.046245,0.071112,0.043728,0.296592,0.212963,0.068639,0.059659,0.011415,0.049208,0.797482
CUST01838,0.1963,0.197522,0.088706,0.328633,0.534294,0.62037,0.369265,0.107999,0.219173,0.328732,0.393949
CUST01839,0.242673,0.288312,0.320369,0.042137,0.550417,0.842593,0.065113,0.039133,0.022831,0.796005,0.010419
CUST01840,0.142094,0.167103,0.173014,0.165951,0.395363,0.074074,0.228964,0.203721,0.133178,0.056466,0.399476
CUST01841,0.163244,0.133577,0.098237,0.221762,0.077749,0.537037,0.285765,0.018415,0.025875,0.2373,0.467554
CUST01842,0.345288,0.345869,0.15322,0.885099,0.497426,0.555556,0.618002,1,0.031202,0.261585,0.82207
CUST01843,0.062979,0.035988,0.013196,0.289091,0.60082,0.537037,0.23501,0.131402,0.061642,0.18668,0.44046
CUST01844,0.314425,0.373417,0.326234,0.066691,0.634323,0.37963,0.057682,0.053136,0.394207,0.510547,0.192129
CUST01845,0.422993,0.351907,0.324768,0.216894,0.286238,0.842593,0.123802,0.126223,0.085234,1,0.327629
CUST01846,0.03008,0.03165,0.038122,0.095344,0.082113,0.064815,0.024559,0.067715,0.038812,0.062782,0.264565
CUST01847,0.01175,0.011722,0.013929,0.118627,0,0.12963,0.108689,0.140994,0.00761,0.073876,0.839008
CUST01848,0.016136,0.021218,0.013929,0.157485,0.196452,0,0.198486,0.01573,0.004566,0.073287,0.404546
CUST01849,0.222776,0.292826,0.267585,0.782423,0.047019,0.583333,1,0.698063,0.304407,0.502514,0.617262
CUST01850,0.284032,0.344463,0.136359,0.026626,0.254251,0.472222,0.028463,0.046614,0.194059,0.661829,0.439939
CUST01851,0.047469,0.027196,0.036656,0.0866,0.277622,0.574074,0.069521,0.11855,0.053271,0.244019,0.618142
CUST01852,0.053736,0.031533,0.019061,0.883892,0.264827,0.481481,0.807924,0.152695,0.05251,0.398498,0.288612
CUST01853,0.030863,0.021569,0.032257,0.388874,0.244303,0.333333,0.448105,0.048533,0.030441,0.351664,0.69524
CUST01854,0.095408,0.120506,0.092372,0.625366,0.543428,0.518519,0.338409,0.249952,0.026636,0.492216,1
CUST01855,0.414377,0.336081,0.420806,0.338134,0.539508,0.87963,0.390801,0.028966,0.256463,0.831541,0.100219
CUST01856,0.127368,0.083757,0.05425,0.16673,0.338231,0.611111,0.206295,0.164589,0.155248,0.254955,0.300501
CUST01857,0.227633,0.255666,0.198673,0.931665,0.45845,0.527778,0.487525,1,0.087517,0.480946,0.244754
CUST01858,0.122668,0.131408,0.098237,0.146553,0.077712,0.740741,0.024307,0.1878,0.014459,0.287508,0.106489
CUST01859,0.152278,0.173433,0.14149,0.365218,0.190795,0.462963,0.092568,0.202954,0.157531,0.526368,0.197556
CUST01860,0.881549,0.970615,1,0.013826,0.396473,0.398148,0.009068,0.033762,0.972581,0.614308,0.524098
CUST01861,0.097915,0.082584,0.104835,0.580861,0.169347,0.462963,0.36133,0.658162,0.124807,0.412063,0.619084
CUST01862,0.23578,0.16259,0.074777,0.110225,0.418697,0.435185,0.059697,0.046998,0.21689,0.456425,0.355139
CUST01863,0.0188,0.023855,0.028591,0.027747,0.387894,0.027778,0.025189,0.004796,0.009893,0.060556,0.832032
CUST01864,0.331658,0.380275,0.348961,0.272096,0.341337,0.694444,0.183373,0.396509,0.085234,0.197381,0.703826
CUST01865,0.23719,0.159073,0.310106,0.100489,0.129594,0.953704,0.028085,0.006138,0.108065,0.832031,0.406422
CUST01866,0.691046,0.498554,0.816686,0.204179,0.578447,0.935185,0.170653,0.218876,0.001522,0.772819,0.318354
CUST01867,0.028513,0.022038,0.018328,0.03317,0.182289,0.166667,0.00529,0.009783,0.012176,0.031553,0.517932
CUST01868,0.055616,0.042435,0.032257,0.016442,0.361749,0.12037,0.00529,0.040668,0.042617,0.032779,0.445185
CUST01869,0.015196,0.015532,0.010264,0.087828,0.114026,0.12037,0.029597,0.084213,0.025114,0.052278,0.267074
CUST01870,0.590154,0.579438,0.478721,0.039159,0.198782,0.259259,0.04408,0.039708,0.2245,0.586168,0.889812
CUST01871,0.078332,0.074496,0.083575,0.642116,0.118611,0.462963,0.885883,0.824861,0.012937,0.594751,0.826589
CUST01872,0.032429,0.034581,0.04472,0.04723,0.048757,0.083333,0.073929,0.058891,0.016742,0.033966,0.393805
CUST01873,0.070342,0.080181,0.015395,0.136294,0.068874,0.481481,0.14156,0.145598,0.0898,0.314932,0.704767
CUST01874,0.065486,0.058319,0.037389,0.096486,0.412041,0.574074,0.025944,0.07558,0.098932,0.453061,0.230491
CUST01875,0.860713,1,0.683993,0.000663,0.861782,0.481481,0,0.013428,0.095127,0.595163,0.297572
CUST01876,0.296722,0.259475,0.236062,0.165929,0.498351,0.638889,0.194834,0.21926,0.345502,0.241174,0.317191
CUST01877,0.390407,0.26352,0.373887,0.206763,0.219047,0.444444,0.277956,0.080951,0.265595,0.4516,0.981271
CUST01878,0.118595,0.102512,0.137825,0.254567,0.668899,0.537037,0.338787,0.060042,0.082951,0.256034,0.313949
CUST01879,0.142251,0.153388,0.076977,0.016239,0.27777,0.564815,0.020907,0.033762,0.109587,0.238801,0.611839
CUST01880,0.511979,0.3944,0.403944,0.119705,0.401058,0.472222,0.112845,0.187032,0.571524,0.430463,0.362319
CUST01881,1,0.799468,1,0.02211,0.357719,0.240741,0.0034,0.012085,1,0.47205,0.064962
CUST01882,0.384454,0.412511,0.391481,0.466495,0.557147,0.537037,0.159318,0.026856,0.072297,0.509723,0.463062
CUST01883,0.279959,0.365446,0.100436,0.036415,0.460299,0.342593,0.038665,0.011318,0.107303,0.659818,0.2278
CUST01884,0.063136,0.039329,0.028591,0.630629,0.360677,0.444444,0.134255,0.300019,0.070014,0.409572,0.582033
CUST01885,0.073006,0.057029,0.096038,0.06099,0.096165,0.12037,0.015491,0.024362,0,0.132774,0.27775
CUST01886,0.102145,0.077133,0.093838,0.127295,0.357793,0.62963,0.018891,0.1385,0.108826,0.191545,0.240678
CUST01887,0.00188,0.003224,0.006598,0.005681,0.328357,0.083333,0,0.001535,0.004566,0.093306,0.615744
CUST01888,0.00799,0.004044,0.016128,0.124135,0.28413,0.111111,0.055541,0.023403,0.008371,0.063204,0.694931
CUST01889,0.886876,0.948342,1,0.084882,0.212575,0.324074,0.028463,0.088433,0.962687,0.504682,0.199603
CUST01890,0.427067,0.285147,0.335032,0.297482,0.150598,0.731481,0.090931,0.331671,0.227544,0.872608,0.556624
CUST01891,0.021463,0.014243,0.003666,0.174288,0.504045,0.12037,0.197731,0.11644,0.004566,0.137953,0.180991
CUST01892,0.083345,0.099172,0.043987,0.186479,0.580222,0.768519,0.055415,0.079417,0.084473,0.240448,0.554658
CUST01893,0.011906,0.017701,0.020527,0.718274,0.346144,0.537037,0.500623,0.034529,0.019786,0.366484,0.154923
CUST01894,0.01363,0.01647,0.001466,0.036736,0.695413,0.185185,0.000504,0.069442,0.026636,0.014909,0.377338
CUST01895,0.352651,0.418431,0.19794,0.072797,0.673114,0.37963,0.108563,0.075772,0.150681,0.607393,0.022741
CUST01896,0.734912,0.961178,0.667131,0.047785,0.734943,0.490741,0.017632,0.078458,0.742753,0.431718,0.216119
CUST01897,0.273379,0.177125,0.252923,0.144504,0.269523,0.416667,0.08879,0.05774,0.312778,0.426805,0.278043
CUST01898,0.002037,0.004513,0.000733,0.089376,0.327507,0.018519,0.038665,0.004028,0.004566,0.035378,0.181588
CUST01899,0.049506,0.066232,0.046186,0.256072,0.228033,0.62037,0.099117,0.108767,0.075341,0.292785,0.955528
CUST01900,0.065799,0.039387,0.019061,0.419598,0.317966,0.444444,0.511958,0.521581,0.079146,0.476591,0.758356
CUST01901,0.294372,0.192658,0.415674,0.133252,0.450389,0.490741,0.156169,0.12066,0.059359,0.500651,0.242423
CUST01902,0.024596,0.013188,0.016128,0.028398,0.2135,0.055556,0.021662,0.023403,0.024353,0.084812,0.475847
CUST01903,0.142564,0.174195,0.093105,1,0.224076,0.518519,1,0.366967,0.099693,0.482368,0.436871
CUST01904,0.02914,0.032119,0.017595,0.054414,0.238646,0.092593,0.034005,0.035105,0.012176,0.016419,0.73393
CUST01905,0.42973,0.377403,0.237528,0.029167,0.594829,0.425926,0.014735,0.002877,0.085234,0.720551,0.749186
CUST01906,0.049193,0.0667,0.070379,0.298027,0.420879,0.101852,0.092946,0.296183,0.042617,0.05525,0.091797
CUST01907,0.537985,0.322776,0.285913,0.331932,0.670378,0.907407,0.280601,0.476501,0.726772,1,0.851302
CUST01908,0.052952,0.038274,0.058649,0.204937,0.689385,0.62963,0.166623,0.201611,0.065448,0.168525,0.090757
CUST01909,0.247999,0.266216,0.127561,0.264976,0.472169,0.564815,0.156169,0.252829,0.055554,0.261418,0.261864
CUST01910,0.061726,0.073617,0.079909,0.030928,0.483004,0.055556,0.036649,0.005563,0.082951,0.087519,0.409535
CUST01911,0.335731,0.23562,0.195741,0.234401,0.278065,0.666667,0.276445,0.330712,0.109587,0.244274,0.12503
CUST01912,0.077079,0.086804,0.043254,0.444301,0.176484,0.361111,0.232113,0.596202,0.098171,0.528516,0.157096
CUST01913,0.265859,0.201977,0.225798,0.427893,0.399986,0.842593,0.209065,0.51525,0.366049,0.904877,0.195705
CUST01914,0.104495,0.138676,0.074044,0.30788,0.036998,0.453704,0.06083,0.161519,0.073058,0.250727,0.316835
CUST01915,0.137081,0.102981,0.166416,0.087529,0.315895,0.731481,0.023677,0.050067,0.146115,0.299867,0.37039
CUST01916,0.455423,0.543509,0.535171,0.187099,0.275329,0.481481,0.268259,0.037023,0.321149,0.696246,0.217385
CUST01917,0.203193,0.13217,0.16495,0.357328,0.469951,0.583333,0.436518,0.42912,0.129373,0.363316,0.237182
CUST01918,0.567438,0.685995,0.744841,0.006834,0.444435,0.574074,0,0.013428,0.39649,0.524445,0.093608
CUST01919,0.038383,0.052809,0.03299,0.2505,0.385046,0.675926,0.322036,0.315749,0.021308,0.293952,0.148414
CUST01920,0.098072,0.114293,0.063781,0.371206,0.536069,0.638889,0.081107,0.081527,0.054793,0.28896,0.629526
CUST01921,0.221366,0.122851,0.26392,0.264495,0.364671,0.583333,0.176824,0.377518,0.061642,0.520453,0.182906
CUST01922,0.032586,0.035226,0.024193,0.07443,0.276549,0.166667,0.004786,0.03357,0.035768,0.062832,0.016053
CUST01923,0.183297,0.237906,0.101169,0.104418,0.289862,0.583333,0.053652,0.015922,0.268639,0.618487,0.335736
CUST01924,0.095252,0.075903,0.088706,0.213381,0.336382,0.555556,0.154154,0.062728,0.023592,0.248972,0.155805
CUST01925,0.183924,0.179763,0.154686,0.43797,0.618385,0.5,0.541429,0.497794,0.107303,0.365101,0.307718
CUST01926,0.01081,0.01647,0.013196,0.157282,0.331057,0.027778,0.036523,0.122578,0.006088,0.025031,0.182446
CUST01927,0.626813,0.377872,0.283714,0.165972,0.203885,0.481481,0.026952,0.08076,0.712313,0.576753,0.141891
CUST01928,0.096975,0.053513,0.074777,0.299276,0.183768,0.675926,0.376821,0.437176,0.053271,0.23679,0.441063
CUST01929,0.534852,0.487593,0.389282,0.066445,0.256026,0.37037,0.067883,0.056397,0.002283,0.589346,0.785903
CUST01930,0.052952,0.052985,0.032257,0.244287,0.407493,0.083333,0.217126,0.357568,0.026636,0.111529,0.168571
CUST01931,0.437876,0.50166,0.518309,0.200838,0.270818,0.407407,0.255161,0.213313,0.307451,0.451443,0.197158
CUST01932,0.309882,0.330513,0.230197,0.086622,0.175781,0.546296,0.134885,0.132553,0.072297,0.569269,0.324918
CUST01933,0.463099,0.308123,0.230197,0.108698,0.321516,0.462963,0.033879,0.147899,0.117958,0.486448,0.074392
CUST01934,0.589214,0.629376,0.302775,0.265371,0.610065,0.472222,0.35453,0.242087,0.125568,0.407875,0.396444
CUST01935,0.545035,0.433787,0.723581,0.014253,0.356092,0.481481,0.009068,0.035488,0.686438,0.389975,0.472922
CUST01936,0.247373,0.277469,0.177413,1,0.302398,0.416667,0.889787,1,0.067731,0.46387,0.324404
CUST01937,0.105905,0.121503,0.103369,0.235874,0.600006,0.583333,0.330852,0.199309,0.08219,0.325221,1
CUST01938,0.232803,0.250859,0.083575,0.998076,0.094131,0.611111,0.872407,0.557836,0.123285,0.436838,0.10936
CUST01939,0.248469,0.151981,0.210403,0.300439,0.027679,0.555556,0.402136,0.206023,0.365288,0.224079,0.210032
CUST01940,0.011593,0.013422,0.002932,0.075263,0.132404,0.009259,0.106674,0.087282,0.017503,0.094767,0.59673
CUST01941,0.010027,0.009319,0.007331,0.022356,0.905972,0.203704,0.009949,0.044504,0.010654,0.064734,0.023502
CUST01942,0.159171,0.099933,0.138558,0.287853,0.537142,0.527778,0.221156,0.378477,0.218412,0.184355,0.317093
CUST01943,0.053266,0.0456,0.012463,0.542664,0.509075,0.407407,0.076447,0.713217,0.020547,0.460584,0.65804
CUST01944,1,0.878711,0.960375,0.133743,0.606958,0.398148,0.105666,0.023403,0.072297,0.599478,0.571254
CUST01945,0.102928,0.093896,0.113632,1,0.263459,0.416667,0.161081,1,0.042617,0.482074,0.031388
CUST01946,0.123295,0.144713,0.052784,0.239995,0.726142,0.722222,0.323422,0.264339,0.101976,0.118503,0.881671
CUST01947,0.076295,0.067287,0.104102,0.079811,0.38157,0.564815,0.028967,0.084021,0.115675,0.324348,0.991079
CUST01948,0.018956,0.013305,0.005865,0.156951,0.289788,0.101852,0.204405,0.133512,0.013698,0.047992,0.231989
CUST01949,0.142878,0.104036,0.170815,0.2151,0.30506,0.555556,0.136144,0.058508,0.1347,0.272845,0.333581
CUST01950,0.181104,0.137797,0.206004,0.040408,0.563175,0.611111,0.032493,0.014963,0.147637,0.208827,0.356262
CUST01951,0.031959,0.041146,0.02346,0.057275,0.398507,0.046296,0.002771,0.00422,0.03729,0.101839,0.601883
CUST01952,0.02491,0.015415,0.01173,0.076864,0.501753,0.018519,0.112593,0.097832,0.019786,0.056044,0.378246
CUST01953,0.409833,0.25631,0.301309,0.028644,0.712164,0.287037,0.048614,0.028582,0.165902,0.573094,0.248938
CUST01954,1,0.91763,0.756571,0.064705,0.579705,0.37037,0.102644,0.036639,0.921592,0.595643,0.322023
CUST01955,0.23578,0.138852,0.203072,0.214556,0.303581,1,0.283498,0.190102,0.143071,0.811679,0.171353
CUST01956,0.539865,0.399558,0.419339,0.505161,0.243934,1,0.499364,0.033762,0.030441,0.593348,1
CUST01957,0.463569,0.38555,0.290312,0.058983,1,0.388889,0.053022,0.0892,0.651431,0.571525,0
CUST01958,0.171547,0.193889,0.158352,0.135793,0.803133,0.527778,0.123802,0.083253,0.253419,0.281496,0.052008
CUST01959,0.60159,0.680368,0.487519,0.140703,0.501901,0.37037,0.109193,0.209476,0.14231,0.708202,0.264404
CUST01960,0.061882,0.035636,0.015395,0.612438,0.462333,0.425926,0.450624,0.780165,0.090561,0.48124,0.034186
CUST01961,0.019113,0.022507,0.016128,0.067161,0.085219,0.194444,0.099873,0.100326,0.02968,0.037203,0.737779
CUST01962,0.174994,0.129767,0.070379,0.183117,0.61343,0.527778,0.081611,0.10915,0.206236,0.356892,0.721052
CUST01963,0.143974,0.141489,0.132693,0.755627,0.334015,0.462963,0.169645,0.533474,0.150681,0.348976,0.502644
CUST01964,0.018956,0.025907,0.013196,0.272576,0.889221,0.555556,0.184632,0.009208,0.022831,0.089922,0.361439
CUST01965,0.508375,0.628028,0.264653,0.130338,0.446654,0.509259,0.102266,0.11126,0.44139,0.528594,0.239151
CUST01966,0.496469,0.280576,0.291045,0.222925,0.399801,0.527778,0.100125,0.098408,0.152965,0.478229,0.58315
CUST01967,0.064389,0.039446,0.083575,0.035818,0.809198,0.083333,0.063097,0.007481,0.101215,0.084841,0.600664
CUST01968,0.141781,0.15667,0.063781,0.169954,0.323032,0.527778,0.199997,0.212737,0.189493,0.240841,0.177851
CUST01969,0.391504,0.360171,0.466259,0.314114,0.459042,0.555556,0.30516,0.232879,0.012937,0.329644,0.069217
CUST01970,0.037599,0.041908,0.026392,0.091202,0.274478,0.027778,0.058563,0.037406,0.061642,0.037997,0.603303
CUST01971,0.00188,0,0,0.163303,0.652147,0.064815,0.141686,0.205448,0.006088,0.075239,0.260775
CUST01972,0.048409,0.060605,0.064514,1,0.111511,0.537037,1,1,0.06012,0.507104,0.164517
CUST01973,0.169197,0.145651,0.205271,0.144749,0.208323,0.694444,0.030226,0.204681,0.213846,0.29457,0.517959
CUST01974,0.083659,0.110659,0.120963,0.61246,0.148971,0.481481,0.182869,0.855745,0.035768,0.172958,0.088086
CUST01975,0.087105,0.112887,0.123896,0.261421,0.296222,0.425926,0.112593,0.149242,0.014459,0.264184,0.508129
CUST01976,0.434116,0.379102,0.208937,0.276761,0.314231,0.787037,0.331986,0.409553,0.332565,1,0.176834
CUST01977,0.043239,0.050348,0.016862,0.176573,0.109366,0.731481,0.064105,0.124496,0.038812,0.192104,0.416698
CUST01978,0.026476,0.033057,0.034456,0.144611,0.188428,0.583333,0.051385,0.046806,0.012176,0.3007,0.310817
CUST01979,0.046686,0.038449,0.041787,0.426761,0.672116,0.537037,0.186144,0.300595,0.034246,0.519021,0.625755
CUST01980,0.139274,0.160656,0.172281,1,0.595828,0.37037,1,0.173604,0.023592,0.489155,0.342329
CUST01981,0.086165,0.052165,0.024193,0.060339,0.529265,0.027778,0.006675,0.044312,0.106542,0.002442,0.350885
CUST01982,0.082719,0.099054,0.088706,0.418979,0.518911,0.444444,0.07078,0.290811,0.121763,0.464056,0.605807
CUST01983,0.048723,0.05111,0.071112,0.18459,0.571717,0.518519,0.042443,0.263764,0,0.25776,0.230775
CUST01984,0.089612,0.112711,0.043254,0.077323,0.46481,0.657407,0.054911,0.08709,0.0449,0.348035,0.385896
CUST01985,0.074572,0.048062,0.076244,0.148059,0.628369,0.074074,0.051889,0.053712,0.045661,0.059742,0.769479
CUST01986,0.029296,0.041204,0.040321,0.157496,0.421064,0.111111,0.23035,0.243046,0.008371,0.051199,0.241999
CUST01987,0.442106,0.349972,0.386349,0.09292,0.159325,0.546296,0.090175,0.145981,0.638494,0.534263,0.122305
CUST01988,0.126271,0.081881,0.076244,0.224986,0.317079,0.5,0.250501,0.103779,0.043378,0.165278,0.812605
CUST01989,0.085695,0.075023,0.049852,0.162791,0.853758,0.592593,0.094835,0.009016,0.100454,0.2859,0.641033
CUST01990,0.587647,0.525574,0.417873,0.217203,0.229105,0.287037,0.151258,0.081719,0.317344,0.454013,0.685033
CUST01991,0.052483,0.062305,0.043254,0.675349,0.23369,0.314815,0.75062,0.37253,0.058598,0.506849,0.596774
CUST01992,0.014413,0.014125,0.005865,0.062837,0.197821,0.027778,0.065238,0.028391,0.001522,0.099073,0.229028
CUST01993,0.384141,0.47675,0.448664,0.121242,0.576968,0.388889,0.133122,0.055822,0.165902,0.561824,0.558172
CUST01994,0.045903,0.048765,0.026392,0.010335,0.416257,0.101852,0,0.022828,0.049466,0.033221,0.390819
CUST01995,0.18596,0.245819,0.232396,0.577327,0.288013,0.472222,0.287402,0.717629,0.051749,0.604883,0.576008
CUST01996,0.381947,0.47253,0.521975,0.073683,0.397545,0.305556,0.011083,0.080376,0.2245,0.68224,0.782704
CUST01997,0.726295,0.824964,0.552033,0.244788,0.697594,0.777778,0.160703,0.079033,1,0.877678,0.456306
CUST01998,0.093842,0.063711,0.115832,0.009439,1,0.101852,0.002015,0.030692,0.086756,0.080722,0.498808
CUST01999,0.051229,0.031416,0.074777,0.05814,0.314453,0.12037,0.009824,0.070401,0.008371,0.039851,0.20874
CUST02000,0.134105,0.097706,0.083575,0.744749,0.410118,0.611111,0.169393,0.660272,0.008371,0.380431,0.356339
CUST02001,0.144288,0.162297,0.16495,0.280946,0.205142,0.601852,0.307427,0.248993,0.075341,0.262831,0.709549
CUST02002,0.007363,0.01014,0.01173,0.136519,0.518134,0.046296,0.129595,0.105505,0.018264,0,0.20168
CUST02003,0.251289,0.142427,0.109967,0.18444,0.157883,0.972222,0.210073,0.238442,0.3592,0.800929,0.163267
CUST02004,0.039479,0.028896,0.046186,0.087518,0.408084,0.111111,0.079092,0.068674,0.014459,0.126977,0.901047
CUST02005,0.146794,0.147761,0.168616,0.09465,0.208027,0.361111,0.07884,0.070017,0.108826,0.280868,0.475153
CUST02006,0.161051,0.118279,0.148822,0.801158,0.215164,0.537037,0.383119,1,0.182644,0.349938,0.280733
CUST02007,0.169667,0.174722,0.171548,0.128661,0.274072,0.518519,0.138411,0.063303,0.23896,0.199225,0.308546
CUST02008,0.20946,0.234038,0.088706,0.149286,0.307501,0.481481,0.05743,0.005179,0.06697,0.439045,0.051929
CUST02009,0.077079,0.07983,0.068912,0.087444,0.339192,0.046296,0.014609,0.096873,0.057076,0.04861,0.446242
CUST02010,0.107472,0.087684,0.12243,0.280775,0.431196,0.583333,0.160955,0.375024,0.080668,0.276199,1
CUST02011,0.072379,0.084284,0.045453,0.049866,0.27115,0.064815,0.003904,0.057932,0.108826,0.026266,0.314982
CUST02012,0.00611,0.007151,0.010997,0.037504,0.556889,0,0.010075,0.054287,0.006088,0.118748,0.351142
CUST02013,0.195517,0.233921,0.266852,0.1593,0.500421,0.916667,0.229216,0.012085,0.094366,0.953888,0.519303
CUST02014,0.028356,0.036281,0.006598,0.04802,0.28646,0.027778,0.036398,0.066373,0.020547,0.065784,0.53393
