customer_id,age,city,operator,network_type,account_type,tenure_months,monthly_data_gb,avg_daily_data_gb,streaming_hours,hotspot_data_gb,monthly_voice_minutes,total_calls,incoming_calls,outgoing_calls,international_minutes,roaming_voice_minutes,monthly_sms,roaming_data_gb,monthly_recharge,churn
CUST03302,18.0,Lucknow,Airtel,5G,Individual,33.26489793478445,39.53,1.318,109.69,11.07,95.93,52,25,27,3.2,7.16,114,5.37,1026.05,1
CUST03303,24.34842072117133,Bengaluru,Jio,4G,Individual,58.70323689208101,49.75,1.658,77.39,2.91,112.97,49,21,28,7.84,3.5,66,5.41,771.26,0
CUST03304,31.519956369758955,Gurugram,Jio,4G,Business,86.9081717938153,10.63,0.354,17.84,1.45,202.99,94,47,47,6.59,6.69,110,1.75,424.96,0
CUST03305,43.38596603257656,Chennai,Jio,4G,Individual,83.98628481600066,0.14,0.005,0.41,0.02,62.13,43,21,22,4.62,2.69,26,0.0,269.77,0
CUST03306,18.0,Pune,Jio,5G,Individual,14.82451185594044,12.66,0.422,27.8,1.76,185.24,120,57,63,5.13,1.63,105,0.7,410.96,0
CUST03307,34.778579741878495,Mumbai,Vi,5G,Individual,120.0,5.92,0.197,16.44,1.11,206.78,57,31,26,23.09,10.49,89,0.6,296.65,1
CUST03308,36.17359520207924,Delhi,Jio,5G,Business,34.29788845673788,1.24,0.041,2.05,0.31,72.91,30,16,14,3.83,5.36,22,0.15,182.23,0
CUST03309,32.42336381369007,Mumbai,Vi,4G,Family,64.85572607638628,11.64,0.388,33.05,1.11,130.09,89,35,54,14.7,8.81,99,0.34,431.76,0
CUST03310,28.092970082358853,Lucknow,Jio,5G,Individual,21.47495046756945,6.38,0.213,19.37,1.36,128.9,54,30,24,5.99,4.35,103,1.7,404.19,0
CUST03311,18.3954739304686,Pune,Jio,5G,Family,69.56067811533758,19.71,0.657,59.34,3.06,102.82,74,38,36,1.21,3.73,67,2.91,645.05,0
CUST03312,35.401132095388725,Chennai,Airtel,5G,Business,120.0,37.07,1.236,109.48,9.52,440.77,383,167,216,44.25,0.33,66,10.59,845.49,1
CUST03313,33.713156399454846,Pune,Airtel,5G,Family,41.06134815793449,24.11,0.804,56.01,2.17,43.52,25,13,12,1.81,3.02,74,1.44,506.25,0
CUST03314,26.184588247769003,Hyderabad,Vi,5G,Individual,120.0,3.66,0.122,8.8,0.2,207.43,74,37,37,7.58,7.22,44,0.59,214.72,0
CUST03315,31.87605614848732,Mumbai,Vi,5G,Individual,49.76494292932558,2.56,0.085,8.56,0.38,72.3,79,41,38,6.72,3.56,34,0.33,151.56,0
CUST03316,53.44141338885025,Chennai,Jio,5G,Individual,44.65833738302626,34.02,1.134,55.43,4.72,77.46,47,25,22,6.13,0.01,59,1.07,828.5,0
CUST03317,33.04058178395998,Bengaluru,Airtel,5G,Family,52.66630057450266,9.67,0.322,26.37,1.0,356.45,162,86,76,13.69,19.85,88,2.11,410.45,0
CUST03318,20.21106391722556,Kolkata,Vi,4G,Individual,74.78368894649745,2.53,0.084,5.03,0.22,231.04,127,56,71,13.59,17.97,43,0.34,199.36,0
CUST03319,38.289420644613465,Lucknow,Jio,5G,Individual,71.09961699951435,0.77,0.026,1.68,0.12,909.73,509,212,297,22.34,37.93,72,0.19,468.11,0
CUST03320,40.939849073335566,Chennai,Airtel,4G,Family,33.969795834479044,2.55,0.085,6.01,0.5,700.46,354,229,125,28.86,4.42,74,0.41,597.25,1
CUST03321,26.534883563235685,Chennai,Airtel,5G,Individual,32.84183017785094,5.66,0.189,16.07,0.6,242.29,155,94,61,5.91,13.37,95,1.44,341.7,0
CUST03322,19.197711955381624,Mumbai,Jio,4G,Individual,27.78869919333261,4.67,0.156,13.25,0.84,43.3,15,7,8,3.88,1.6,38,1.15,227.16,1
CUST03323,18.0,Delhi,Vi,5G,Business,41.02381136007718,1.53,0.051,3.0,0.25,493.24,371,192,179,11.37,31.25,80,0.07,614.08,0
CUST03324,42.17921640457577,Chennai,Airtel,4G,Individual,83.93949519072966,29.93,0.998,99.12,2.32,264.69,222,93,129,20.53,3.28,76,3.12,682.04,0
CUST03325,32.56696079937434,Hyderabad,Jio,4G,Individual,36.44747459954627,9.13,0.304,16.9,1.07,766.7,372,194,178,43.55,33.23,62,1.05,543.18,0
CUST03326,36.41607499687692,Delhi,Jio,5G,Individual,60.406564955206605,3.25,0.108,6.04,0.32,623.79,259,119,140,40.91,19.28,73,0.66,706.73,0
CUST03327,29.222298957175862,Chennai,Jio,4G,Family,29.70439105843035,10.82,0.361,32.21,2.0,386.08,197,98,99,7.27,18.72,79,2.18,517.39,1
CUST03328,25.603217413697,Delhi,Vi,5G,Business,28.85613838337972,8.66,0.289,19.73,2.06,388.99,178,87,91,46.42,4.54,86,0.58,341.74,0
CUST03329,26.968063228567736,Kolkata,Vi,5G,Individual,59.02851750809486,1.22,0.041,3.19,0.2,42.4,20,12,8,3.69,0.45,24,0.32,252.18,0
CUST03330,35.26512898485299,Delhi,Airtel,4G,Family,43.178935989972125,19.85,0.662,48.63,1.07,213.49,149,81,68,16.07,13.92,55,2.42,576.42,0
CUST03331,28.67772771146103,Pune,Airtel,5G,Individual,49.52323336379221,19.93,0.664,41.37,3.58,47.77,18,10,8,5.13,3.8,65,4.32,726.72,0
CUST03332,35.7741195997885,Pune,Jio,5G,Individual,76.5300259866921,19.65,0.655,30.7,1.99,157.79,65,32,33,18.09,12.18,66,5.7,699.36,0
CUST03333,28.40536673098209,Chennai,Jio,5G,Individual,120.0,1.42,0.047,4.56,0.38,147.22,88,49,39,6.7,7.15,34,0.07,198.0,1
CUST03334,42.88690694994367,Delhi,Jio,5G,Business,101.7704639084791,1.15,0.038,2.0,0.31,23.52,10,5,5,2.79,0.58,33,0.31,196.98,0
CUST03335,18.0,Bengaluru,Airtel,4G,Family,48.51147307355435,7.48,0.249,25.79,2.0,275.12,130,72,58,27.22,5.01,75,1.2,551.68,0
CUST03336,18.822196800446523,Pune,Vi,4G,Family,63.72132246301727,12.94,0.431,44.16,3.56,201.63,96,36,60,11.87,7.07,78,2.47,741.63,0
CUST03337,40.693710574454286,Bengaluru,Jio,5G,Individual,44.7501490848373,40.41,1.347,103.2,3.4,187.21,101,64,37,4.54,8.26,120,4.51,620.51,1
CUST03338,28.42746200100931,Lucknow,Jio,5G,Individual,16.51450507363874,7.11,0.237,18.92,1.62,666.82,406,181,225,66.22,8.06,85,1.88,552.52,0
CUST03339,18.98549900865084,Kolkata,Jio,4G,Individual,19.39695614587262,36.62,1.221,61.82,6.72,60.82,27,13,14,5.39,3.27,66,10.34,672.34,0
CUST03340,28.197748142549088,Bengaluru,Vi,5G,Family,89.26857906696202,42.73,1.424,67.07,11.48,154.62,78,41,37,18.16,0.33,82,9.01,544.06,0
CUST03341,33.136829193334734,Delhi,Airtel,5G,Individual,38.94793029461807,9.61,0.32,15.51,1.36,647.34,423,256,167,68.54,44.25,95,0.45,481.74,0
CUST03342,18.0,Noida,Jio,5G,Individual,18.74759035487196,73.92,2.464,161.01,12.85,98.97,39,21,18,5.75,5.57,74,17.97,660.14,0
CUST03343,33.33776744465498,Bengaluru,Airtel,5G,Individual,73.0285664616285,54.75,1.825,83.0,3.87,45.86,20,11,9,5.36,3.52,92,7.14,606.41,0
CUST03344,29.35065900885457,Pune,Vi,5G,Individual,23.57974679330888,2.38,0.079,8.28,0.7,143.07,59,32,27,9.18,3.71,46,0.63,192.84,0
CUST03345,27.3640674107376,Kolkata,Airtel,4G,Individual,92.23683516289324,8.96,0.299,18.09,0.67,212.32,111,51,60,8.53,6.26,94,1.56,429.89,0
CUST03346,23.94269480797523,Hyderabad,Airtel,4G,Family,83.81848290429998,41.8,1.393,114.51,3.95,39.97,20,9,11,2.91,1.05,64,5.45,578.13,0
CUST03347,18.0,Noida,Airtel,5G,Individual,59.77061757982371,9.26,0.309,20.83,2.17,65.0,50,26,24,3.78,1.23,88,2.42,441.71,0
CUST03348,22.41353653411809,Pune,Vi,4G,Individual,19.27578950078092,4.12,0.137,13.59,0.96,194.98,85,53,32,3.69,11.34,20,0.65,180.75,0
CUST03349,18.79802042329282,Pune,Airtel,5G,Individual,25.054157226154075,13.14,0.438,26.64,2.15,155.46,59,36,23,8.98,8.67,85,0.72,364.72,0
CUST03350,29.159733994871186,Gurugram,Airtel,5G,Individual,83.7906943809493,2.93,0.098,9.09,0.7,71.57,47,29,18,7.89,4.38,27,0.4,178.55,0
CUST03351,31.640725226599308,Delhi,Airtel,5G,Individual,71.77336387412713,4.07,0.136,7.86,0.21,154.9,108,65,43,10.81,9.76,35,1.09,146.44,0
CUST03352,18.0,Chennai,BSNL,5G,Individual,40.98131064667438,5.52,0.184,16.39,0.93,302.15,151,60,91,11.21,17.86,90,0.63,454.79,0
CUST03353,49.13490222064896,Lucknow,Jio,5G,Individual,59.23051216562175,12.3,0.41,24.78,1.52,228.03,222,110,112,25.39,4.54,143,2.75,995.17,0
CUST03354,39.46057528326151,Hyderabad,Jio,4G,Individual,45.39203860245096,8.9,0.297,24.06,2.23,238.41,93,44,49,24.31,16.17,78,1.46,427.07,1
CUST03355,32.38475119286964,Hyderabad,Jio,5G,Individual,48.987531855060304,7.19,0.24,16.68,1.39,33.19,16,8,8,2.93,1.12,35,0.49,205.93,0
CUST03356,30.00598446860366,Hyderabad,Jio,4G,Family,61.5559301651644,0.87,0.029,1.49,0.19,125.47,101,43,58,14.35,0.02,38,0.24,164.91,0
CUST03357,20.644062375113432,Pune,Airtel,5G,Individual,14.640327134732264,20.49,0.683,48.09,2.82,117.69,83,41,42,10.5,0.57,75,4.53,687.02,0
CUST03358,18.768511351442505,Pune,Jio,4G,Individual,21.67289206056188,11.78,0.393,38.66,1.19,170.57,79,39,40,3.61,6.62,93,1.66,352.01,0
CUST03359,44.515158318185485,Lucknow,Airtel,5G,Individual,45.20462786537926,2.76,0.092,4.98,0.55,643.32,599,354,245,36.23,48.25,63,0.82,634.16,0
CUST03360,39.30663653428353,Delhi,Jio,5G,Individual,71.61296504729987,17.35,0.578,49.84,1.76,86.3,36,17,19,4.37,1.25,86,5.13,668.83,1
CUST03361,44.667820390730085,Kolkata,Airtel,5G,Individual,107.81748941754374,5.38,0.179,12.52,1.21,1030.7,519,261,258,19.45,32.21,82,0.02,674.88,0
CUST03362,24.78630642916098,Lucknow,Jio,5G,Individual,60.58751797128481,5.55,0.185,11.21,1.17,99.89,80,38,42,11.27,3.44,101,1.15,412.82,0
CUST03363,43.067625755010894,Gurugram,Jio,5G,Business,63.40627341107655,22.36,0.745,43.7,6.04,217.67,119,77,42,19.93,15.16,64,6.52,763.96,0
CUST03364,30.78442354365287,Pune,Airtel,5G,Individual,50.874802827745945,2.88,0.096,8.29,0.64,75.64,40,18,22,6.03,2.15,98,0.24,348.36,0
CUST03365,40.884051036978825,Bengaluru,Jio,5G,Individual,15.058895941502332,24.77,0.826,37.57,4.62,687.33,403,204,199,34.16,31.04,103,2.76,903.13,0
CUST03366,18.0,Lucknow,Vi,5G,Individual,22.968328904524817,21.51,0.717,53.55,3.09,80.23,27,16,11,4.46,1.19,85,2.47,687.73,0
CUST03367,19.596048794801217,Delhi,Airtel,5G,Family,39.198703912362525,16.72,0.557,54.99,4.47,246.97,185,110,75,19.05,1.89,97,3.21,344.39,0
CUST03368,44.37035847461809,Delhi,Vi,5G,Individual,51.78017050686158,16.63,0.554,51.27,2.76,179.83,77,47,30,7.65,12.74,81,1.9,357.68,1
CUST03369,37.99286262079372,Gurugram,Jio,5G,Individual,84.55100515649978,1.3,0.043,2.05,0.28,172.42,94,47,47,9.08,4.01,33,0.31,224.5,0
CUST03370,26.23816448227943,Kolkata,Jio,5G,Individual,43.88862903554366,31.28,1.043,69.99,6.29,86.1,62,29,33,8.97,3.68,80,5.2,731.73,1
CUST03371,45.31434270938978,Lucknow,Airtel,5G,Individual,57.02122232407747,0.67,0.022,1.85,0.19,118.22,67,39,28,13.88,2.42,42,0.03,183.55,0
CUST03372,18.0,Pune,Airtel,5G,Individual,106.793264245269,51.77,1.726,139.23,4.91,125.28,58,31,27,7.74,3.53,78,14.78,733.46,0
CUST03373,43.43864369442039,Chennai,Airtel,5G,Individual,80.51120730734932,14.1,0.47,23.57,3.67,528.62,219,111,108,57.87,40.67,99,2.25,399.81,0
CUST03374,44.45967900348259,Lucknow,Jio,5G,Individual,36.69087957368641,41.24,1.375,126.17,11.02,58.53,24,13,11,5.69,4.26,68,4.33,768.9,0
CUST03375,32.750818516782765,Gurugram,Airtel,4G,Family,29.79747789109458,1.6,0.053,2.49,0.48,235.31,90,41,49,15.89,3.02,75,0.29,480.1,0
CUST03376,45.45700519693746,Chennai,BSNL,5G,Business,37.41643633587456,9.23,0.308,27.6,0.87,920.46,454,271,183,44.28,4.94,75,2.47,665.09,0
CUST03377,18.218736244946825,Lucknow,Jio,5G,Individual,15.020487357512923,17.76,0.592,53.65,1.22,754.97,350,198,152,19.88,18.27,62,4.1,589.52,0
CUST03378,23.57261380805605,Bengaluru,Jio,4G,Individual,63.5441119906758,1.07,0.036,1.96,0.23,30.72,13,9,4,1.66,2.33,34,0.17,186.82,0
CUST03379,21.74738567521756,Gurugram,Airtel,5G,Individual,39.115626886969295,4.66,0.155,15.87,1.08,132.25,96,46,50,3.66,7.09,42,0.63,184.38,0
CUST03380,29.00949599798501,Gurugram,Vi,4G,Individual,37.93316949468686,37.78,1.259,94.67,11.04,150.78,93,48,45,9.88,10.23,56,3.03,714.88,0
CUST03381,32.94406836086536,Delhi,Airtel,5G,Family,56.07180987051744,13.08,0.436,43.11,1.12,529.18,279,166,113,46.29,12.58,88,3.05,394.97,0
CUST03382,40.64394450189465,Bengaluru,Jio,5G,Family,61.18111463602339,9.09,0.303,20.65,1.85,86.28,45,24,21,6.1,6.55,86,1.52,351.36,0
CUST03383,35.03413869463754,Kolkata,Airtel,5G,Family,30.778353178299504,2.81,0.094,7.29,0.43,39.44,37,21,16,3.16,2.37,29,0.55,190.34,1
CUST03384,29.38171007509172,Noida,Jio,5G,Family,17.67835932973303,5.18,0.173,17.36,1.04,150.2,77,51,26,6.21,3.77,93,1.08,406.03,0
CUST03385,39.32271562269407,Hyderabad,Jio,5G,Family,21.39657692061113,4.99,0.166,16.06,1.28,27.03,9,6,3,3.04,2.04,36,1.33,183.51,0
CUST03386,22.85675806126209,Hyderabad,Jio,4G,Individual,108.3960693905179,2.04,0.068,7.1,0.12,458.17,476,270,206,12.07,23.12,69,0.56,584.05,0
CUST03387,35.0039041879153,Hyderabad,Airtel,5G,Family,16.07543289536248,1.89,0.063,3.84,0.39,66.98,47,26,21,2.94,4.98,37,0.3,220.81,1
CUST03388,23.59974961300913,Pune,Airtel,5G,Individual,33.13335861124036,31.56,1.052,90.11,2.96,98.62,58,30,28,9.84,0.62,56,7.59,655.54,0
CUST03389,28.93424235778209,Noida,Airtel,5G,Individual,16.187496428893184,0.92,0.031,3.16,0.25,22.39,10,5,5,1.5,0.46,32,0.01,125.19,0
CUST03390,26.2923891788475,Mumbai,Airtel,5G,Individual,56.284274425374434,53.73,1.791,130.91,13.99,16.3,9,6,3,0.75,0.2,66,12.88,683.97,0
CUST03391,18.0,Delhi,Airtel,4G,Family,93.37268855392212,6.32,0.211,12.59,0.83,78.44,29,17,12,3.23,0.18,84,0.7,410.35,0
CUST03392,44.07181729667256,Kolkata,Jio,5G,Individual,105.24032916689065,5.49,0.183,14.17,1.46,912.31,532,265,267,72.52,53.0,81,0.14,678.92,0
CUST03393,24.64107697953617,Delhi,Jio,5G,Individual,71.33905551247656,3.32,0.111,8.79,0.34,739.07,289,138,151,7.87,12.8,87,0.38,734.1,0
CUST03394,31.012283666356225,Pune,Airtel,5G,Individual,39.81394475270861,2.79,0.093,8.84,0.54,389.85,212,137,75,11.62,19.62,76,0.59,490.12,1
CUST03395,18.0,Delhi,Airtel,5G,Individual,18.23000996023785,51.53,1.718,77.46,13.0,375.25,164,96,68,10.15,10.17,115,11.64,813.77,0
CUST03396,42.64202231551844,Gurugram,Vi,5G,Individual,63.76511582233616,12.74,0.425,41.4,1.24,321.25,164,69,95,28.94,5.5,129,1.22,1024.54,0
CUST03397,37.66020035396721,Lucknow,Airtel,4G,Individual,17.713988483800687,4.05,0.135,10.05,0.47,553.02,272,151,121,7.61,18.78,86,0.24,532.87,0
CUST03398,46.49903970594556,Bengaluru,Vi,5G,Individual,53.1076822916827,5.83,0.194,9.07,1.31,898.35,609,333,276,11.84,65.02,89,0.72,528.03,0
CUST03399,37.62841408606673,Gurugram,Jio,4G,Family,8.17725820294154,1.09,0.036,1.99,0.32,28.29,15,9,6,1.63,1.81,44,0.26,230.51,0
CUST03400,18.0,Chennai,Vi,5G,Individual,55.058593501605664,18.47,0.616,39.09,2.73,155.63,116,52,64,7.13,9.22,74,1.13,573.24,0
CUST03401,34.138082561563266,Bengaluru,Airtel,4G,Individual,40.62004603441012,1.95,0.065,5.33,0.48,60.93,22,14,8,6.78,3.17,36,0.18,208.75,0
CUST03402,33.735780269487904,Gurugram,Vi,4G,Family,120.0,1.21,0.04,2.88,0.16,202.93,126,64,62,21.35,9.61,30,0.08,182.68,0
CUST03403,29.85363151536493,Lucknow,Jio,5G,Individual,51.440842964234434,10.56,0.352,31.42,2.98,325.21,267,155,112,21.53,14.38,126,0.08,1014.72,0
CUST03404,27.18069503326825,Bengaluru,Vi,4G,Individual,52.37312338083797,6.41,0.214,13.7,0.47,375.37,181,105,76,44.94,16.23,86,1.82,344.34,0
CUST03405,18.0,Hyderabad,Vi,5G,Individual,90.08623902341404,66.17,2.206,121.69,11.36,107.28,61,39,22,4.6,0.18,76,4.7,722.78,0
CUST03406,18.0,Pune,Jio,5G,Individual,36.991074415857504,7.86,0.262,25.51,1.17,858.51,625,343,282,57.05,18.13,76,0.33,606.87,0
CUST03407,23.05961201661198,Delhi,Airtel,4G,Individual,80.72708334793862,9.95,0.332,31.34,1.29,567.11,204,128,76,38.23,6.53,100,2.02,592.57,0
CUST03408,29.13890136177696,Pune,Airtel,5G,Individual,120.0,24.73,0.824,50.2,1.35,361.82,219,107,112,24.56,14.61,108,7.01,913.73,0
CUST03409,22.514049608257075,Lucknow,Vi,5G,Business,28.73620536232609,0.93,0.031,1.67,0.24,5.08,1,1,0,0.09,0.17,27,0.13,194.71,0
CUST03410,27.710800349115026,Mumbai,Airtel,4G,Individual,57.22904063614429,1.23,0.041,2.06,0.09,174.71,110,74,36,19.16,1.94,42,0.1,218.48,0
CUST03411,36.50872464707787,Delhi,Jio,5G,Individual,35.69732966497476,9.85,0.328,18.85,2.75,50.1,34,19,15,1.42,1.26,90,0.13,527.01,0
CUST03412,27.27928150742057,Hyderabad,Vi,5G,Family,49.912460332305066,1.51,0.05,4.01,0.35,59.46,28,13,15,1.11,3.96,41,0.34,172.34,0
CUST03413,21.86590835000517,Hyderabad,Jio,5G,Individual,56.33951246449606,0.47,0.016,0.98,0.05,189.9,88,46,42,13.23,3.56,31,0.02,170.22,0
CUST03414,28.32254586836489,Lucknow,Jio,5G,Individual,120.0,13.98,0.466,23.03,1.37,167.17,77,42,35,5.5,10.26,78,1.28,489.04,0
CUST03415,36.505592290784,Chennai,Airtel,4G,Individual,61.37762027158579,8.14,0.271,21.58,0.76,386.12,188,94,94,8.14,22.78,84,0.67,586.47,0
CUST03416,44.66595427283633,Delhi,Airtel,5G,Individual,120.0,27.41,0.914,65.18,8.05,298.93,166,93,73,29.33,1.23,80,3.0,724.17,0
CUST03417,37.33069138584376,Bengaluru,Jio,4G,Family,84.06356317057214,4.71,0.157,12.03,0.54,150.61,71,34,37,14.84,1.08,85,0.69,552.57,0
CUST03418,35.693206644653046,Hyderabad,Vi,5G,Individual,118.97860402431584,35.4,1.18,108.09,6.63,45.56,37,17,20,4.48,1.41,63,2.12,784.76,0
CUST03419,32.46080687696987,Lucknow,Vi,5G,Individual,20.08712450111875,1.69,0.056,2.55,0.41,38.14,11,7,4,3.71,1.84,40,0.06,170.02,0
CUST03420,42.45183159804834,Chennai,Airtel,5G,Individual,40.18937790965627,1.7,0.057,2.88,0.43,125.32,71,37,34,11.7,7.0,31,0.13,247.56,0
CUST03421,18.0,Pune,BSNL,4G,Individual,23.24550810352543,5.29,0.176,11.33,0.66,455.22,324,153,171,48.28,16.7,78,0.68,521.62,0
CUST03422,22.48967088319994,Chennai,Jio,5G,Family,83.88622391894565,41.0,1.367,73.3,4.96,50.22,16,9,7,2.54,0.58,54,12.29,578.12,0
CUST03423,29.3763051106798,Pune,Airtel,5G,Family,73.37736103688016,4.33,0.144,9.92,0.38,275.02,98,42,56,13.32,14.34,81,0.5,739.85,0
CUST03424,27.85709041478598,Bengaluru,BSNL,5G,Individual,20.385733518427724,4.96,0.165,10.52,0.98,87.01,39,25,14,2.18,6.59,41,1.21,162.79,0
CUST03425,32.978554935295826,Delhi,Airtel,4G,Individual,71.38916456201639,1.86,0.062,5.52,0.41,463.91,175,100,75,16.13,18.74,85,0.1,652.64,0
CUST03426,21.431329217189152,Chennai,Jio,5G,Individual,89.53742437442718,24.36,0.812,79.76,6.61,294.8,154,92,62,5.36,8.27,82,1.46,735.25,0
CUST03427,46.41364594152019,Noida,Jio,5G,Business,36.656109966971954,38.87,1.296,127.22,5.44,53.95,36,22,14,4.58,1.48,65,6.66,717.23,0
CUST03428,32.890884257886775,Kolkata,Jio,5G,Family,88.91764638085887,44.62,1.487,138.51,9.75,51.01,21,13,8,3.15,3.77,81,2.15,803.52,0
CUST03429,39.92767678061087,Noida,Airtel,5G,Individual,85.03575456846286,6.62,0.221,11.28,1.02,220.46,89,44,45,8.42,4.27,72,0.04,776.12,0
CUST03430,26.74189935741676,Lucknow,Vi,5G,Individual,40.64753154175851,47.68,1.589,159.52,11.15,38.12,29,14,15,4.52,0.05,68,9.67,715.36,0
CUST03431,37.13323660380844,Bengaluru,Airtel,5G,Family,69.4139899774669,24.63,0.821,44.86,1.45,138.88,111,58,53,8.85,6.41,79,6.07,779.91,0
CUST03432,20.67257310618988,Delhi,Airtel,5G,Individual,21.909570484071285,21.75,0.725,58.24,5.34,777.31,649,346,303,31.84,31.9,122,0.09,954.96,0
CUST03433,24.88250358816068,Lucknow,Jio,5G,Individual,17.741903210298435,5.94,0.198,11.82,0.79,390.14,160,80,80,43.91,25.78,86,0.64,590.85,0
CUST03434,34.48316674601155,Chennai,Airtel,5G,Individual,44.53500498366288,9.03,0.301,18.41,1.06,535.59,265,102,163,59.96,42.33,80,1.3,359.36,0
CUST03435,30.81161748844469,Mumbai,Jio,4G,Individual,31.72166483552096,16.35,0.545,24.94,1.12,73.13,67,28,39,1.46,4.78,68,0.81,811.22,0
CUST03436,18.01237293064414,Bengaluru,Jio,5G,Individual,120.0,5.57,0.186,9.75,1.17,360.21,187,103,84,35.43,10.7,97,0.22,411.78,0
CUST03437,33.939647756114574,Mumbai,Airtel,4G,Individual,75.49395652391954,1.72,0.057,5.68,0.15,45.73,27,13,14,1.02,1.38,35,0.36,231.09,0
CUST03438,25.70169730721181,Delhi,Airtel,5G,Individual,9.486114807752823,58.9,1.963,177.18,16.62,82.51,31,19,12,1.42,2.58,66,16.48,744.48,1
CUST03439,29.93964091960065,Noida,Jio,4G,Individual,43.40802519728641,14.64,0.488,30.71,1.47,275.37,156,70,86,30.19,18.97,101,3.11,1057.68,0
CUST03440,18.0,Pune,BSNL,5G,Individual,45.42990991721553,20.12,0.671,41.4,5.18,358.85,242,159,83,29.74,27.3,121,2.03,846.13,0
CUST03441,44.56358726818968,Bengaluru,Jio,5G,Individual,81.9942362907272,14.52,0.484,24.46,1.77,258.11,221,124,97,13.06,15.25,98,0.86,359.77,0
CUST03442,24.11864178978084,Noida,Airtel,5G,Individual,25.91262287200276,10.36,0.345,15.68,1.22,37.99,18,8,10,1.83,0.69,80,1.39,393.07,0
CUST03443,44.53748692756803,Bengaluru,Jio,5G,Family,41.63998181760673,0.61,0.02,2.03,0.17,68.5,49,25,24,3.38,3.77,34,0.06,179.16,0
CUST03444,26.98476326860886,Bengaluru,Jio,5G,Family,37.09256678002636,30.93,1.031,106.09,7.03,181.79,105,50,55,5.91,5.6,126,3.89,836.86,0
CUST03445,40.03401258402639,Hyderabad,Airtel,4G,Individual,30.300654819610724,18.56,0.619,50.51,5.2,220.87,105,52,53,20.73,4.04,115,3.52,787.25,0
CUST03446,30.50450635897132,Gurugram,Vi,5G,Family,25.238388294406683,18.03,0.601,35.23,2.5,71.37,50,26,24,3.44,4.1,59,3.35,675.2,0
CUST03447,36.44381772533468,Hyderabad,Jio,5G,Individual,18.911420910295423,8.03,0.268,12.59,0.59,1084.11,1134,649,485,36.97,45.57,72,0.49,605.8,0
CUST03448,25.879232620845208,Noida,Airtel,5G,Individual,30.090130447853404,53.15,1.772,164.8,10.96,153.15,91,46,45,10.55,2.98,54,14.18,669.42,0
CUST03449,32.55654022672364,Bengaluru,Jio,4G,Individual,28.02614035833433,65.72,2.191,207.14,13.69,109.86,58,32,26,11.79,7.61,58,2.58,789.82,1
CUST03450,25.875602043391552,Mumbai,Airtel,5G,Individual,73.28540576693396,0.69,0.023,1.77,0.12,188.57,59,32,27,13.91,0.58,29,0.09,214.89,0
CUST03451,58.99379073047986,Mumbai,Airtel,5G,Family,17.58010302693585,5.72,0.191,11.41,0.43,249.26,108,59,49,25.18,3.62,69,0.67,387.09,0
CUST03452,33.445336789107884,Mumbai,Jio,5G,Business,120.0,27.16,0.905,46.78,2.12,219.27,127,69,58,24.85,10.41,58,4.03,673.97,0
CUST03453,38.87678272869516,Lucknow,Airtel,5G,Individual,20.11019193553665,43.41,1.447,134.78,6.19,108.32,85,54,31,10.98,5.21,73,0.28,752.08,0
CUST03454,27.52200965038663,Kolkata,Airtel,4G,Individual,47.515831639438446,9.1,0.303,21.0,0.68,534.61,314,169,145,58.55,13.72,115,1.49,281.91,0
CUST03455,30.80083132639348,Noida,Jio,5G,Individual,37.03980108504975,12.44,0.415,22.61,2.82,343.63,172,75,97,15.55,17.72,107,1.96,866.33,0
CUST03456,28.4477711736916,Noida,Vi,5G,Individual,35.81306651618043,0.91,0.03,2.53,0.21,118.65,60,34,26,13.23,0.3,25,0.07,177.07,1
CUST03457,26.00455000973217,Hyderabad,Jio,5G,Individual,72.87626482871993,23.85,0.795,82.6,3.65,153.15,71,34,37,9.68,4.63,84,3.38,398.97,0
CUST03458,18.0,Mumbai,Airtel,5G,Family,60.66167211902643,52.74,1.758,93.81,2.65,186.03,83,44,39,6.55,6.8,66,8.91,733.93,0
CUST03459,28.136643150062124,Mumbai,Jio,5G,Family,39.19064178092393,36.62,1.221,99.42,7.95,119.88,48,27,21,6.51,4.66,79,9.42,708.54,0
CUST03460,33.03671343391774,Hyderabad,Airtel,4G,Individual,17.100080650697805,25.17,0.839,60.9,5.16,33.68,18,9,9,1.27,1.55,71,4.85,604.09,0
CUST03461,42.52956347499757,Chennai,Jio,4G,Individual,14.639418745314948,7.99,0.266,13.87,0.94,134.37,84,49,35,2.43,2.93,105,0.83,345.46,1
CUST03462,18.0,Noida,Jio,4G,Individual,102.0188756358474,2.85,0.095,7.26,0.41,174.94,91,48,43,2.64,1.1,35,0.62,192.95,0
CUST03463,36.12120256701782,Pune,Airtel,5G,Individual,120.0,32.75,1.092,61.26,5.05,70.7,31,19,12,2.13,1.6,81,6.54,539.5,0
CUST03464,35.3498055667813,Chennai,Jio,5G,Individual,27.2655718975995,16.27,0.542,37.53,1.97,51.42,33,16,17,2.11,2.23,59,3.82,637.82,0
CUST03465,28.3303274788848,Hyderabad,Vi,5G,Individual,25.37843649542959,8.49,0.283,18.23,1.81,251.2,99,53,46,20.61,11.94,34,1.77,214.35,0
CUST03466,18.0,Pune,Jio,5G,Family,15.904289097023684,11.26,0.375,32.78,2.55,190.95,67,37,30,4.59,12.27,73,0.7,644.25,0
